,text-3 href,text-3,story__link,story__link href,story__excerpt,timestamp--label,timestamp--time,Concatenated_Columns
85,www.dawn.com/business,Business,No fresh borrowing private sector retiring loans,1284446-no fresh borrowing private sector retiring loans,"Privatesector credit offtake in the first two months of this fiscal year was negative Rs227 billion, SBP report says.",Updated,"18 Sep, 2016","No fresh borrowing private sector retiring loansPrivatesector credit offtake in the first two months of this fiscal year was negative Rs227 billion, SBP report says."
86,www.dawn.com/pakistan,Pakistan,US renews pledge to help Pakistan defeat terrorists,1284507-us renews pledge to help pakistan defeat terrorists,"The United States stands with the people of Pakistan against the scourge of terrorism, says White House NSCs spokesman.",Updated,"18 Sep, 2016","US renews pledge to help Pakistan defeat terroristsThe United States stands with the people of Pakistan against the scourge of terrorism, says White House NSCs spokesman."
87,www.dawn.com/pakistan,Pakistan,Revised voters lists to be displayed,1284509-revised voters lists to be displayed,The exercise is the second phase of the process for updating the electoral roll.,Updated,"18 Sep, 2016",Revised voters lists to be displayedThe exercise is the second phase of the process for updating the electoral roll.
88,www.dawn.com/pakistan,Pakistan,Sindh trains posts  exservicemen to guard CPEC projects,1284511-sindh trains posts 168 ex servicemen to guard cpec projects,Sindh govt ready to take all measures needed to establish an effective SPU for the Chinese investors and their projects.,Updated,"18 Sep, 2016",Sindh trains posts  exservicemen to guard CPEC projectsSindh govt ready to take all measures needed to establish an effective SPU for the Chinese investors and their projects.
89,www.dawn.com/pakistan,Pakistan,US to stay neutral as Pakistan India prepare for UN showdown,1284515-us to stay neutral as pakistan india prepare for un showdown,"Nothing is changed about our view that we want to see India and Pakistan work this out bilaterally, says John Kirby.",Updated,"19 Sep, 2016","US to stay neutral as Pakistan India prepare for UN showdownNothing is changed about our view that we want to see India and Pakistan work this out bilaterally, says John Kirby."
90,www.dawn.com/pakistan,Pakistan,Confiscation of Musharrafs properties ordered,1284516-confiscation of musharrafs properties ordered,The court also confiscated the bonds submitted when Mr Musharraf was granted bail in the case in Nov 2013.,Updated,"18 Sep, 2016",Confiscation of Musharrafs properties orderedThe court also confiscated the bonds submitted when Mr Musharraf was granted bail in the case in Nov 2013.
91,www.dawn.com/world,World,Powells email says Israel has  nuclear weapons all directed at Iran,1284500-powells email says israel has 200 nuclear weapons all directed at iran,Powell is not the first toplevel US government official to publicly discuss Israels nukes.,Updated,"18 Sep, 2016",Powells email says Israel has  nuclear weapons all directed at IranPowell is not the first toplevel US government official to publicly discuss Israels nukes.
92,www.dawn.com/world,World,Israeli missiles down rockets fired from Syria army,1284501-israeli missiles down rockets fired from syria army,'A projectile fired from Syria was intercepted by the Iron Dome aerial defence system. No injuries have been reported.',Updated,"18 Sep, 2016",Israeli missiles down rockets fired from Syria army'A projectile fired from Syria was intercepted by the Iron Dome aerial defence system. No injuries have been reported.'
93,www.dawn.com/pakistan,Pakistan,Footprints Kabul in miniature,1284503-footprints kabul in miniature,"Chhota Kabul, or Board Bazaar, is a marketplace built around the business of unsettled lives.",Updated,"18 Sep, 2016","Footprints Kabul in miniatureChhota Kabul, or Board Bazaar, is a marketplace built around the business of unsettled lives."
94,www.dawn.com/pakistan,Pakistan,Call for Fatas merger with KP before  polls,1284517-call for fatas merger with kp before 2018 polls,"Everybody wants merger and wants it quick, says CM Khattak.",Updated,"18 Sep, 2016","Call for Fatas merger with KP before  pollsEverybody wants merger and wants it quick, says CM Khattak."
95,www.dawn.com/pakistan,Pakistan,Imran backs defiant police officer in Izhar controversy,1284518-imran backs defiant police officer in izhar controversy,Accuses Prime Minister Nawaz Sharif of forcing the Sindh chief minister to suspend the officer.,Updated,"18 Sep, 2016",Imran backs defiant police officer in Izhar controversyAccuses Prime Minister Nawaz Sharif of forcing the Sindh chief minister to suspend the officer.
96,www.dawn.com/pakistan,Pakistan,Mohmand suicide bombing toll rises to ,1284519-mohmand suicide bombing toll rises to 36,'Four victims died overnight in hospitals and it emerged that bodies of eight others had been taken away by relatives.',Updated,"18 Sep, 2016",Mohmand suicide bombing toll rises to 'Four victims died overnight in hospitals and it emerged that bodies of eight others had been taken away by relatives.'
97,www.dawn.com/pakistan,Pakistan,War of words between PMLN PTI heats up,1284520-war of words between pml n pti heats up,Nawaz Sharif loyalists set up force to stop Imran supporters from marching on Raiwind,Published,"18 Sep, 2016",War of words between PMLN PTI heats upNawaz Sharif loyalists set up force to stop Imran supporters from marching on Raiwind
98,www.dawn.com/world,World,Thousands defy curfew for schoolboys funeral in Indian Kashmir,1284456-thousands defy curfew for schoolboys funeral in indian kashmir,"Government forces fired tear gas shells to disperse stonethrowing protesters, triggering more clashes",Published,"18 Sep, 2016","Thousands defy curfew for schoolboys funeral in Indian KashmirGovernment forces fired tear gas shells to disperse stonethrowing protesters, triggering more clashes"
99,www.dawn.com/world,World,USled coalition raid hits Syria army as truce wavers,1284465-us led coalition raid hits syria army as truce wavers,Russian military said two F16 and two A10 jets flew into Syrian airspace from Iraq to carry out the strikes.,Published,"18 Sep, 2016",USled coalition raid hits Syria army as truce waversRussian military said two F16 and two A10 jets flew into Syrian airspace from Iraq to carry out the strikes.
100,www.dawn.com/sport,Sport,Sarfraz anticipates tough contest against West Indies in T series,1284412-sarfraz anticipates tough contest against west indies in t20 series,West Indies is a force to reckon even in absence of Chris Gayle Sarfraz,Published,"18 Sep, 2016",Sarfraz anticipates tough contest against West Indies in T seriesWest Indies is a force to reckon even in absence of Chris Gayle Sarfraz
101,www.dawn.com/world,World,Pakistan hosting millions of Afghan refugees despite lack of international support Nawaz,1284782-pakistan hosting millions of afghan refugees despite lack of international support nawaz,"While financial support for Afghan refugees from international community has waned, Pakistan's hospitality has not.",Published,"19 Sep, 2016","Pakistan hosting millions of Afghan refugees despite lack of international support NawazWhile financial support for Afghan refugees from international community has waned, Pakistan's hospitality has not."
102,www.dawn.com/world,World,Syrian army declares ceasefire over blames rebels,1284747-syrian army declares ceasefire over blames rebels,"""The truce was supposed to be a real chance to stop the bloodshed, but the terrorist groups flouted this agreement.",Published,"19 Sep, 2016","Syrian army declares ceasefire over blames rebels""The truce was supposed to be a real chance to stop the bloodshed, but the terrorist groups flouted this agreement."
103,www.dawn.com/world,World,Kashmir dispute is rooted in genuine rejection of control by India,1284562-attack on indian army,Indias automatic blaming of Pakistan for major violence in that country is very much a part of the problem.,Published,"19 Sep, 2016",Kashmir dispute is rooted in genuine rejection of control by IndiaIndias automatic blaming of Pakistan for major violence in that country is very much a part of the problem.
104,www.dawn.com/pakistan,Pakistan,Military judiciary must be subservient to parliament says Achakzai,1284746-military judiciary must be subservient to parliament says achakzai,The nationalist leader said supremacy of the parliament guarantees a prosperous and a developed Pakistan.,Published,"19 Sep, 2016",Military judiciary must be subservient to parliament says AchakzaiThe nationalist leader said supremacy of the parliament guarantees a prosperous and a developed Pakistan.
105,www.dawn.com/pakistan,Pakistan,Nawaz urges permanent UN members to ask India to stop bloodshed in held Kashmir,1284744-nawaz urges permanent un members to ask india to stop bloodshed in held kashmir,The P5 countries should urge India to honour its human rights obligations and commitment to the Kashmiri people.,Updated,"19 Sep, 2016",Nawaz urges permanent UN members to ask India to stop bloodshed in held KashmirThe P5 countries should urge India to honour its human rights obligations and commitment to the Kashmiri people.
106,www.dawn.com/sport,Sport,Pakistan retains Azhar Ali as oneday skipper,1284743-pakistan retains azhar ali as one day skipper,"Azhar has led Pakistan to 15 losses in 25 matches, with nine wins and one no result.",Published,"19 Sep, 2016","Pakistan retains Azhar Ali as oneday skipperAzhar has led Pakistan to 15 losses in 25 matches, with nine wins and one no result."
107,www.dawn.com/pakistan,Pakistan,Pakistan fully prepared to respond to any threat Gen Raheel,1284742-pakistan fully prepared to respond to any threat gen raheel,"Army chief takes notice of ""hostile narrative being propagated by India"", says ISPR.",Updated,"19 Sep, 2016","Pakistan fully prepared to respond to any threat Gen RaheelArmy chief takes notice of ""hostile narrative being propagated by India"", says ISPR."
